,title,authors,publisher,published_date,description,ISBN13,categories,google_rating,google_ratings_count,book_cover_url,language
991,Gunnar's Daughter,['Sigrid Undset'],Penguin,1998,"Set in Norway and Iceland at the beginning of the 11th century, ""Gunnar's Daughter"" tells the story of a beautiful, spoiled young woman who, after being raped by the man she had wanted to love, raises the child conceived in violence. Alone she rebuilds her life and restores her family's honor--until an unremitting social code propels her to take the action that again destroys her happiness.",9780141180205,['Fiction'],2.5,2,http://books.google.com/books/content?id=-gKeHlOdRD8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
992,The Snake Pit,['Sigrid Undset'],Vintage,1994,Olav Audunsson and Ingunn Steinfinnsdatter became lovers when they were barely beyond childhood and endured a long and bitter separation before they could wed. Now they are beginning what each hopes will be a new life--but in Ingunn's past lies the shame of an illegitimate child and in Olav's past lies murder. And the guilt they carry may prove more destructive of their happiness than all the years they spent as outcasts. --From publisher's description.,9780679755548,['Fiction'],4.0,2,http://books.google.com/books/content?id=1qg_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
993,The Son Avenger,['Sigrid Undset'],Vintage,1995,Olav Audunsson has outlived his enemies and the woman he loves only to see his rebellious son Eirik repeat his mistakes.,9780679755524,['Fiction'],4.5,4,http://books.google.com/books/content?id=F41EDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
994,An Imaginary Life,['David Malouf'],Random House,1999,"""In the first century A. D. , Publius Ovidius Naso, the most urbane and irreverant poet of imperial Rome, was banished to a remote village on the edge of the Black Sea. From these sparse facts, one of out most distinguished novelists has fashioned an audacious and supremely moving work of fiction. Marooned on the edge of the known world, exiled from his native tongue, Ovid depends on the kindness of barbarians who impate their dead and converse with the spirit world. But then he becomes the guardian of a still more savage creature, a feral child who has grown up among deer. What ensues is a luminous encounter between civilization and nature, as enacted by a poet who once cataloged the treacheries of love and a boy who slowly learns how to give it.""",9780099273844,['Australian fiction'],3.5,5,http://books.google.com/books/content?id=6TBtsn0owkAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
995,The Great World,['David Malouf'],Random House,1999,"""Every city, town and village has its memorial to war. Nowhere are these more eloquent than in Australia, generations of whose young men have enlisted to fight other people's battles - from Gallipoli and the Somme to Malaya and Vietnam. In THE GREAT WORLD, his finest novel yet, David Malouf gives a voice to that experience. But THE GREAT WORLD is more than a novel of war. Ranging over seventy years of Australian life, from Sydney's teeming King's Cross to the tranquil backwaters of the Hawkesbury River, it is a remarkable novel of self-knowledge and lost innocence, of survival and witness.""",9780099273868,['Australia'],4.5,3,http://books.google.com/books/content?id=f8IiKrX2ZAUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
996,Birdsong,['Sebastian Faulks'],Vintage,1997,"In 1910, Stephen Wraysford, a young Englishman, journeys to France, becomes embroiled in a series of traumatic events, including a clandestine love affair, and finds himself trapped amid the horrors of the First World War. Reprint. 40,000 first printing.",9780679776819,['Fiction'],4.0,102,http://books.google.com/books/content?id=rWIHTxHGVTcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
997,The Collected Poems of Wilfred Owen,['Wilfred Owen'],New Directions Publishing,1965,"Introduced by a discussion of Owen's poetry and early life, this edition includes youthful and minor verses and the war poems based on manuscripts in the British Museum",9780811201322,['Poetry'],5.0,2,http://books.google.com/books/content?id=d80bBFrpZPoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
998,Murder in Foggy Bottom,['Margaret Truman'],Fawcett,2002,"Three plane crashes bring together the efforts of suave investigator Max Pauling, a beautiful bird-watcher, and a shady militia group, in a mystery that takes readers from the State Department to the rogue black markets of Russia. Reprint.",9780449001967,['Fiction'],3.0,1,http://books.google.com/books/content?id=guWKDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
999,The Road,['Cormac McCarthy'],Knopf,2006,"In a novel set in an indefinite, futuristic, post-apocalyptic world, a father and his young son make their way through the ruins of a devastated American landscape, struggling to survive and preserve the last remnants of their own humanity. 250,000 first printing.",9780307265432,['Fiction'],4.0,798,http://books.google.com/books/content?id=eMq_lTq6fUgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1000,The Road to Serfdom,['Friedrich August Hayek'],Psychology Press,2001,"Hayek argues convincingly that, while socialist ideals may be tempting, they cannot be accomplished except by means that few would approve of.",9780415253895,['Business & Economics'],4.5,13,http://books.google.com/books/content?id=eTve6XEUbYIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1001,Howl's Moving Castle,['Diana Wynne Jones'],Harper Collins,2001-08-07,"In the land of Ingary, such things as spells, invisible cloaks, and seven-league boots were everyday things. The Witch of the Waste was another matter. After fifty years of quiet, it was rumored that the Witch was about to terrorize the country again. So when a moving black castle, blowing dark smoke from its four thin turrets, appeared on the horizon, everyone thought it was the Witch. The castle, however, belonged to Wizard Howl, who, it was said, liked to suck the souls of young girls. The Hatter sisters--Sophie, Lettie, and Martha--and all the other girls were warned not to venture into the streets alone. But that was only the beginning. In this giant jigsaw puzzle of a fantasy, people and things are never quite what they seem. Destinies are intertwined, identities exchanged, lovers confused. The Witch has placed a spell on Howl. Does the clue to breaking it lie in a famous poem? And what will happen to Sophie Hatter when she enters Howl's castle? Diana Wynne Jones's entrancing fantasy is filled with surprises at every turn, but when the final stormy duel between the Witch and the Wizard is finished, all the pieces fall magically into place.",9780064410342,['Juvenile Fiction'],4.0,262,http://books.google.com/books/content?id=f3RHPfF7uCwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1002,When Rabbit Howls,['Truddi Chase'],Berkley,2002,"Follows the true story of Truddi Chase, who struggled with a life impacted by child abuse and multiple personality disorder, in a memoir that describes her therapy and the breakthroughs that led to her recovery. Reprint.",9780425183311,['Biography & Autobiography'],4.0,14,http://books.google.com/books/content?id=Y_mjPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1003,The Art of Howl's Moving Castle,['Hayao Miyazaki'],VIZ Media LLC,2005-07-01,"An in-depth look at the concept and artwork of the movie features a collection of concept sketches, fully rendered character and background drawing, paintings and cell images, along with interviews and comments from the production staff and director.",9781421500492,['Performing Arts'],4.0,1,http://books.google.com/books/content?id=vF-PPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1004,Howl,['Allen Ginsberg'],Harper Collins,2006-10-10,"First published in 1956, Allen Ginsberg's Howl is a prophetic masterpiece—an epic raging against dehumanizing society that overcame censorship trials and obscenity charges to become one of the most widely read poems of the century. This annotated version of Ginsberg's classic is the poet's own re-creation of the revolutionary work's composition process—as well as a treasure trove of anecdotes, an intimate look at the poet's writing techniques, and a veritable social history of the 1950s.",9780061137457,['Poetry'],4.0,24,http://books.google.com/books/content?id=LmA7Q2cKy1EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1005,Charlie and the Chocolate Factory,['Roald Dahl'],Puffin,2005,"Each of five children lucky enough to discover an entry ticket into Mr. Willy Wonka's mysterious chocolate factory takes advantage of the situation in his own way, in the beloved story that includes movie stills from the upcoming film starring Johnny Depp. Original.",9780142403884,['Juvenile Fiction'],4.0,191,http://books.google.com/books/content?id=dg3Q-GKUmvQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1006,Charlie and the Chocolate Factory,['Roald Dahl'],Penguin UK,1979,"Join Charlie Bucket in Willy Wonka's amazing chocolate factory. With tips about scenery, props and lighting, this play is easy to stage and there are lots of parts for everyone.",9780140311259,['Education'],2.0,1,http://books.google.com/books/content?id=pwPJvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1007,Charlie and the Chocolate Factory,['Roald Dahl'],Puffin Books,2005,Each of five children lucky enough to discover an entry ticket into Mr. Willy Wonka's mysterious chocolate factory takes advantage of the situation in his own way.,9780142404201,['Juvenile Fiction'],4.0,192,http://books.google.com/books/content?id=X73lHHMeLUIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1008,Collected Stories,['Roald Dahl'],Everyman's Library,2006,"A definitive compilation of short fiction for adults from the author of Charlie and the Chocolate Factory and other children's classics blends the macabre with humor and the grotesque in such works as ""The Landlady,"" set in an unusual boardinghouse with two small, permanent clientele; ""Pig,"" a study of vegetarianism; and ""Man from the South."" 25,000 first printing.",9780307264909,['Fiction'],4.5,2,http://books.google.com/books/content?id=gLVlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1009,The Roald Dahl Treasury,['Roald Dahl'],Viking Childrens Books,2003-09,"Presents selections from the author's children's books arranged in such categories as ""Animals,"" ""Magic,"" ""Family, friends and foes,"" and ""Matters of importance""",9780670036653,['Juvenile Fiction'],5.0,2,http://books.google.com/books/content?id=NJfZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1010,Never Let Me Go,['Kazuo Ishiguro'],Vintage,2006,"A reunion with two childhood friends draws Kathy and her companions on a nostalgic odyssey into their lives at Hailsham, an isolated private school in the English countryside, and a confrontation with the truth about their childhoods.",9781400078776,['Fiction'],3.5,504,http://books.google.com/books/content?id=5N4cCOjPjv8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
